'cState;dT (ms);dX (cm);dY (cm); encoder1 (puls); encoder2 (puls); encoder3 (puls)'
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;6;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;11;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;5;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;15;-0.01;0.02;0;0;1
2;6;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;10;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;5;-0.01;0.02;0;0;1
2;11;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;17;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;17;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;12;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;12;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;12;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;-0.01;0.02;0;0;1
2;6;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;20;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;13;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;6;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;6;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;10;0.00;0.00;0;0;0
2;5;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;11;-0.02;0.00;-1;0;0
2;5;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;11;-0.04;0.02;-1;0;1
2;5;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;5;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;14;-0.01;0.02;0;0;1
2;6;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;11;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;11;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;-0.02;0.00;-1;0;0
2;11;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;12;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;13;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;10;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;11;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;10;0.00;0.04;0;-1;1
2;7;0.00;0.00;0;0;0
2;8;-0.04;0.02;-1;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;12;-0.02;0.00;-1;0;0
2;5;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;12;-0.01;0.02;0;0;1
2;6;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;13;-0.02;0.04;-1;-1;1
2;8;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;10;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;7;0.01;0.02;0;-1;0
2;8;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;-0.01;0.02;0;0;1
2;6;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;14;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;14;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;6;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;8;0.01;0.02;0;-1;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;12;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;13;0.01;0.02;0;-1;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;12;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;11;0.01;0.02;0;-1;0
2;10;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;10;0.00;0.00;0;0;0
2;7;0.01;0.02;0;-1;0
2;10;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;10;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;14;0.01;0.02;0;-1;0
2;7;0.00;0.00;0;0;0
2;10;-0.01;0.02;0;0;1
2;10;0.00;0.00;0;0;0
2;8;0.01;0.02;0;-1;0
2;8;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;10;0.00;0.00;0;0;0
2;8;0.01;0.02;0;-1;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;13;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;6;-0.01;0.02;0;0;1
2;11;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;12;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.04;0;-1;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;22;-0.01;0.02;0;0;1
2;10;0.01;0.02;0;-1;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.01;0.02;0;-1;0
2;9;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;8;0.01;0.02;0;-1;0
2;7;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;0.01;0.02;0;-1;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;7;0.01;0.02;0;-1;0
2;10;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;0.00;0.04;0;-1;1
2;8;0.00;0.00;0;0;0
2;15;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;14;0.01;0.02;0;-1;0
2;10;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;8;0.01;0.02;0;-1;0
2;8;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;12;-0.01;0.02;0;0;1
2;6;0.01;0.02;0;-1;0
2;7;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;12;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;8;0.01;0.02;0;-1;0
2;8;-0.01;0.02;0;0;1
2;12;0.00;0.00;0;0;0
2;12;-0.01;0.02;0;0;1
2;5;0.01;0.02;0;-1;0
2;8;-0.01;0.02;0;0;1
2;11;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.01;0.02;0;-1;0
2;8;-0.01;0.02;0;0;1
2;8;-0.02;0.00;-1;0;0
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;10;-0.01;0.02;0;0;1
2;5;-0.02;0.00;-1;0;0
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;8;-0.02;0.00;-1;0;0
2;8;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;-0.04;0.02;-1;0;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;-0.02;0.00;-1;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;7;-0.04;0.02;-1;0;1
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;13;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;16;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;7;-0.04;0.02;-1;0;1
2;8;0.00;0.00;0;0;0
2;11;-0.01;0.02;0;0;1
2;6;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;11;0.00;0.00;0;0;0
2;5;-0.01;0.02;0;0;1
2;8;-0.02;0.00;-1;0;0
2;7;-0.01;0.02;0;0;1
2;13;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;-0.04;0.02;-1;0;1
2;12;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;10;0.00;0.04;0;-1;1
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;13;0.00;0.00;0;0;0
2;5;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;13;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;16;-0.02;0.00;-1;0;0
2;5;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;13;-0.01;0.02;0;0;1
2;8;-0.02;0.00;-1;0;0
2;16;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;8;-0.02;0.00;-1;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;11;-0.02;0.00;-1;0;0
2;9;0.00;0.00;0;0;0
2;5;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;9;-0.02;0.00;-1;0;0
2;9;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;10;-0.01;0.02;0;0;1
2;11;-0.02;0.00;-1;0;0
2;5;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;13;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;10;0.00;0.00;0;0;0
2;6;-0.02;0.00;-1;0;0
2;11;0.00;0.00;0;0;0
2;6;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;6;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;15;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;10;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;0.00;0.00;0;0;0
2;15;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;5;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;13;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;5;-0.01;0.02;0;0;1
2;9;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;8;0.00;0.00;0;0;0
2;12;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;11;0.00;0.00;0;0;0
2;5;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;9;-0.01;0.02;0;0;1
2;14;0.00;0.00;0;0;0
2;7;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;10;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;8;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;9;0.00;0.04;0;-1;1
2;12;-0.01;0.02;0;0;1
2;7;0.00;0.00;0;0;0
2;7;-0.01;0.02;0;0;1
2;8;0.00;0.00;0;0;0
2;12;-0.01;0.02;0;0;1
2;6;0.00;0.00;0;0;0
2;7;-0.04;0.02;-1;0;1
2;15;0.00;0.04;0;-1;1
